пЕГСКЭРЮРШ ЮМЮКХГЮ ЮМНЛЮКХИ ЛЕРНДНЛ Z-score
==========================================

яРНКАЕЖ: Feature_1
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 52
оПНЖЕМР ЮМНЛЮКХИ: 4.33%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
574	0.097	0.1196	мер
575	2.169	2.2224	дю
576	-1.186	-1.1824	мер
577	-0.678	-0.6669	мер
578	-0.166	-0.1473	мер
579	1.824	1.8723	мер
580	-1.18	-1.1763	мер
581	-0.481	-0.4669	мер
582	-1.441	-1.4412	мер
583	-0.963	-0.9561	мер
584	1.926	1.9758	мер
585	1.004	1.0401	мер
586	0.644	0.6748	мер
587	-2.329	-2.3424	дю
588	0.909	0.9437	мер
589	0.418	0.4454	мер
590	0.461	0.4891	мер
591	0.602	0.6322	мер
592	-1.491	-1.4919	мер
593	0.908	0.9427	мер
594	-0.723	-0.7125	мер
595	0.928	0.9630	мер
596	-1.689	-1.6929	мер
597	-1.025	-1.0190	мер
598	0.27	0.2952	мер
599	0.423	0.4505	мер
600	-0.734	-0.7237	мер
601	0.011	0.0324	мер
602	-0.466	-0.4517	мер
603	1.456	1.4988	мер
604	1.235	1.2746	мер
605	0.276	0.3013	мер
606	0.157	0.1805	мер
607	0.083	0.1054	мер
608	0.353	0.3795	мер
609	0.118	0.1410	мер
610	-0.939	-0.9317	мер
611	-2.912	-2.9341	дю
612	1.222	1.2614	мер
613	-0.918	-0.9104	мер
614	0.493	0.5215	мер
615	-0.232	-0.2142	мер
616	0.706	0.7377	мер
617	0.432	0.4596	мер
618	-0.083	-0.0630	мер
619	-0.316	-0.2995	мер
620	-0.949	-0.9419	мер
621	-0.304	-0.2873	мер
622	0.316	0.3419	мер
623	1.009	1.0452	мер
624	-0.79	-0.7805	мер
625	-0.873	-0.8648	мер
626	-0.226	-0.2082	мер
627	1.121	1.1589	мер
628	0.158	0.1816	мер
629	-1.078	-1.0728	мер
630	1.512	1.5557	мер
631	1.432	1.4745	мер
632	0.187	0.2110	мер
633	0.904	0.9386	мер
634	0.719	0.7509	мер
635	-0.214	-0.1960	мер
636	-0.173	-0.1544	мер
637	-0.677	-0.6659	мер
638	-1.145	-1.1408	мер
639	0.214	0.2384	мер
640	0.629	0.6596	мер
641	1.113	1.1507	мер
642	1.643	1.6886	мер
643	0.138	0.1613	мер
644	1.561	1.6054	мер
645	0.018	0.0395	мер
646	0.354	0.3805	мер
647	-0.269	-0.2518	мер
648	-0.183	-0.1645	мер
649	-0.349	-0.3330	мер
650	-1.579	-1.5813	мер
651	-0.635	-0.6232	мер
652	-0.094	-0.0742	мер
653	-0.517	-0.5035	мер
654	-0.632	-0.6202	мер
655	0.959	0.9945	мер
656	-0.738	-0.7278	мер
657	0.182	0.2059	мер
658	1.877	1.9261	мер
659	-0.126	-0.1067	мер
660	0.394	0.4211	мер
661	-1.175	-1.1713	мер
662	-0.079	-0.0590	мер
663	0.053	0.0750	мер
664	0.79	0.8229	мер
665	-0.536	-0.5228	мер
666	1.147	1.1852	мер
667	0.937	0.9721	мер
668	-0.281	-0.2640	мер
669	0.303	0.3287	мер
670	-0.39	-0.3746	мер
671	-0.429	-0.4142	мер
672	-1.444	-1.4442	мер
673	-1.087	-1.0819	мер
674	0.559	0.5885	мер
675	-0.232	-0.2142	мер
676	0.231	0.2556	мер
677	0.546	0.5753	мер
678	0.452	0.4799	мер
679	-1.121	-1.1164	мер
680	0.243	0.2678	мер
681	0.563	0.5926	мер
682	-1.631	-1.6340	мер
683	-0.513	-0.4994	мер
684	-0.747	-0.7369	мер
685	0.967	1.0026	мер
686	-1.196	-1.1926	мер
687	0.206	0.2303	мер
688	-0.903	-0.8952	мер
689	-0.001	0.0202	мер
690	-0.243	-0.2254	мер
691	-0.249	-0.2315	мер
692	-1.819	-1.8248	мер
693	-1.177	-1.1733	мер
694	-0.156	-0.1371	мер
695	-0.095	-0.0752	мер
696	0.347	0.3734	мер
697	0.174	0.1978	мер
698	0.216	0.2404	мер
699	-0.513	-0.4994	мер
700	0.804	0.8372	мер
701	-0.451	-0.4365	мер
702	-0.574	-0.5613	мер
703	-0.399	-0.3837	мер
704	-0.249	-0.2315	мер
705	0.24	0.2648	мер
706	-0.148	-0.1290	мер
707	-0.929	-0.9216	мер
708	0.197	0.2211	мер
709	-0.016	0.0050	мер
710	0.96	0.9955	мер
711	-1.021	-1.0150	мер
712	1.142	1.1802	мер
713	-0.849	-0.8404	мер
714	1.498	1.5415	мер
715	-1.711	-1.7152	мер
716	0.257	0.2820	мер
717	-1.58	-1.5823	мер
718	0.633	0.6636	мер
719	0.618	0.6484	мер
720	-0.206	-0.1879	мер
721	-0.384	-0.3685	мер
722	-0.618	-0.6060	мер
723	-1.559	-1.5610	мер
724	-1.205	-1.2017	мер
725	-0.882	-0.8739	мер
726	0.835	0.8686	мер
727	0.684	0.7154	мер
728	0.76	0.7925	мер
729	0.605	0.6352	мер
730	1.598	1.6430	мер
731	0.075	0.0973	мер
732	1.149	1.1873	мер
733	-0.186	-0.1676	мер
734	0.752	0.7844	мер
735	0.231	0.2556	мер
736	-0.047	-0.0265	мер
737	0.261	0.2861	мер
738	-1.948	-1.9557	мер
739	0.72	0.7519	мер
740	0.204	0.2282	мер
741	1.358	1.3994	мер
742	0.921	0.9559	мер
743	0.3	0.3257	мер
744	0.076	0.0983	мер
745	-0.972	-0.9652	мер
746	-0.756	-0.7460	мер
747	0.275	0.3003	мер
748	1.339	1.3801	мер
749	-0.125	-0.1057	мер
750	-0.017	0.0040	мер
751	0.519	0.5479	мер
752	0.327	0.3531	мер
753	-0.42	-0.4050	мер
754	-0.503	-0.4893	мер
755	-0.07	-0.0498	мер
756	1.409	1.4511	мер
757	1.356	1.3974	мер
758	0.742	0.7742	мер
759	1.963	2.0134	дю
760	-1.583	-1.5853	мер
761	0.996	1.0320	мер
762	-1.5	-1.5011	мер
763	-0.545	-0.5319	мер
764	-0.997	-0.9906	мер
765	-0.734	-0.7237	мер
766	0.162	0.1856	мер
767	-1.291	-1.2890	мер
768	-0.379	-0.3634	мер
769	-0.905	-0.8972	мер
770	-0.086	-0.0661	мер
771	0.544	0.5733	мер
772	0.299	0.3246	мер
773	0.881	0.9153	мер
774	-1.904	-1.9111	мер
775	-0.031	-0.0103	мер
776	0.183	0.2069	мер
777	0.485	0.5134	мер
778	-0.048	-0.0275	мер
779	-0.615	-0.6029	мер
780	0.507	0.5357	мер
781	2.421	2.4782	дю
782	-0.695	-0.6841	мер
783	-0.957	-0.9500	мер
784	-1.802	-1.8076	мер
785	-1.543	-1.5447	мер
786	-0.498	-0.4842	мер
787	-1.915	-1.9222	мер
788	2.345	2.4011	дю
789	0.155	0.1785	мер
790	-0.003	0.0182	мер
791	0.298	0.3236	мер
792	-0.6	-0.5877	мер
793	0.968	1.0036	мер
794	-1.143	-1.1388	мер
795	1.097	1.1345	мер
796	-0.004	0.0171	мер
797	0.825	0.8585	мер
798	-0.619	-0.6070	мер
799	1.972	2.0225	дю
800	0.754	0.7864	мер
801	0.953	0.9884	мер
802	-0.021	-0.0001	мер
803	-0.616	-0.6039	мер
804	-0.16	-0.1412	мер
805	0.442	0.4698	мер
806	0.008	0.0293	мер
807	-1.476	-1.4767	мер
808	1.912	1.9616	мер
809	2.455	2.5127	дю
810	0.35	0.3764	мер
811	0.154	0.1775	мер
812	0.198	0.2221	мер
813	-0.966	-0.9591	мер
814	-0.665	-0.6537	мер
815	-0.319	-0.3025	мер
816	0.842	0.8757	мер
817	-1.476	-1.4767	мер
818	0.478	0.5063	мер
819	0.383	0.4099	мер
820	0.434	0.4617	мер
821	-1.221	-1.2179	мер
822	1.47	1.5130	мер
823	0.342	0.3683	мер
824	-0.766	-0.7562	мер
825	-1.158	-1.1540	мер
826	-0.07	-0.0498	мер
827	-0.288	-0.2711	мер
828	-1.055	-1.0495	мер
829	0.09	0.1125	мер
830	-0.107	-0.0874	мер
831	-0.234	-0.2163	мер
832	0.19	0.2140	мер
833	0.745	0.7773	мер
834	-0.056	-0.0356	мер
835	-1.523	-1.5244	мер
836	0.177	0.2008	мер
837	-0.294	-0.2772	мер
838	0.957	0.9924	мер
839	-0.567	-0.5542	мер
840	0.478	0.5063	мер
841	-1.453	-1.4534	мер
842	1.014	1.0503	мер
843	0.941	0.9762	мер
844	-1.752	-1.7568	мер
845	-1.356	-1.3549	мер
846	-1.796	-1.8015	мер
847	-1.503	-1.5041	мер
848	0.354	0.3805	мер
849	0.412	0.4393	мер
850	0.944	0.9792	мер
851	1.426	1.4684	мер
852	-1.543	-1.5447	мер
853	-0.019	0.0019	мер
854	-1.025	-1.0190	мер
855	-0.852	-0.8435	мер
856	0.169	0.1927	мер
857	0.285	0.3104	мер
858	-0.97	-0.9632	мер
859	-0.01	0.0111	мер
860	-0.855	-0.8465	мер
861	0.988	1.0239	мер
862	0.051	0.0730	мер
863	1.296	1.3365	мер
864	0.256	0.2810	мер
865	-2.111	-2.1212	дю
866	0.027	0.0486	мер
867	-1.793	-1.7984	мер
868	-0.069	-0.0488	мер
869	0.533	0.5621	мер
870	0.014	0.0354	мер
871	-0.806	-0.7968	мер
872	-0.296	-0.2792	мер
873	-3.167	-3.1928	дю
874	-0.671	-0.6598	мер
875	0.442	0.4698	мер
876	1.062	1.0990	мер
877	-0.295	-0.2782	мер
878	-0.467	-0.4527	мер
879	1.07	1.1071	мер
880	0.317	0.3429	мер
881	1.155	1.1934	мер
882	-1.673	-1.6767	мер
883	0.391	0.4180	мер
884	0.003	0.0243	мер
885	1.08	1.1173	мер
886	0.444	0.4718	мер
887	-0.153	-0.1341	мер
888	-0.501	-0.4872	мер
889	-0.544	-0.5309	мер
890	0.653	0.6839	мер
891	-0.581	-0.5684	мер
892	0.11	0.1328	мер
893	0.865	0.8991	мер
894	-0.508	-0.4943	мер
895	-0.929	-0.9216	мер
896	0.911	0.9457	мер
897	0.052	0.0740	мер
898	-0.286	-0.2690	мер
899	-0.284	-0.2670	мер
900	0.574	0.6037	мер
901	-0.523	-0.5096	мер
902	0.125	0.1481	мер
903	-0.35	-0.3340	мер
904	-0.375	-0.3594	мер
905	1.064	1.1010	мер
906	0.16	0.1836	мер
907	-0.037	-0.0163	мер
908	-2.293	-2.3059	дю
909	0.427	0.4546	мер
910	0.329	0.3551	мер
911	1.913	1.9626	мер
912	1.633	1.6785	мер
913	-0.565	-0.5522	мер
914	-1.925	-1.9324	мер
915	0.257	0.2820	мер
916	0.101	0.1237	мер
917	-1.079	-1.0738	мер
918	1.367	1.4085	мер
919	-2.595	-2.6124	дю
920	0.26	0.2851	мер
921	-0.351	-0.3350	мер
922	-0.438	-0.4233	мер
923	0.143	0.1663	мер
924	0.511	0.5398	мер
925	-0.324	-0.3076	мер
926	-0.265	-0.2477	мер
927	0.265	0.2901	мер
928	0.388	0.4150	мер
929	1.706	1.7526	мер
930	0.054	0.0760	мер
931	-2.871	-2.8925	дю
932	0.277	0.3023	мер
933	1.071	1.1081	мер
934	-0.983	-0.9764	мер
935	0.534	0.5631	мер
936	0.335	0.3612	мер
937	-1.265	-1.2626	мер
938	0.526	0.5550	мер
939	2.132	2.1849	дю
940	-0.315	-0.2985	мер
941	0.17	0.1937	мер
942	-1.343	-1.3417	мер
943	1.084	1.1213	мер
944	0.559	0.5885	мер
945	-0.069	-0.0488	мер
946	-1.208	-1.2047	мер
947	-0.432	-0.4172	мер
948	-0.78	-0.7704	мер
949	-0.33	-0.3137	мер
950	1.036	1.0726	мер
951	0.47	0.4982	мер
952	1.293	1.3334	мер
953	0.157	0.1805	мер
954	0.878	0.9123	мер
955	-1.196	-1.1926	мер
956	0.18	0.2039	мер
957	-0.662	-0.6506	мер
958	0.358	0.3845	мер
959	-1.116	-1.1114	мер
960	1.357	1.3984	мер
961	-0.617	-0.6050	мер
962	-0.362	-0.3462	мер
963	0.1	0.1227	мер
964	1.154	1.1924	мер
965	0.176	0.1998	мер
966	0.501	0.5297	мер
967	0.276	0.3013	мер
968	-0.872	-0.8637	мер
969	-0.205	-0.1868	мер
970	-0.277	-0.2599	мер
971	-1.191	-1.1875	мер
972	-0.752	-0.7420	мер
973	-0.073	-0.0529	мер
974	0.815	0.8483	мер
975	2.804	2.8669	дю
976	-0.274	-0.2569	мер
977	-1.27	-1.2677	мер
978	-0.071	-0.0508	мер
979	0.62	0.6504	мер
980	-1.596	-1.5985	мер
981	-0.834	-0.8252	мер
982	0.068	0.0902	мер
983	-1.226	-1.2230	мер
984	-0.878	-0.8698	мер
985	0.093	0.1156	мер
986	0.938	0.9731	мер
987	-1.154	-1.1499	мер
988	-0.593	-0.5806	мер
989	1.823	1.8713	мер
990	0.248	0.2729	мер
991	0.105	0.1278	мер
992	-1.152	-1.1479	мер
993	-0.01	0.0111	мер
994	-0.111	-0.0914	мер
995	-0.384	-0.3685	мер
996	-1.668	-1.6716	мер
997	-0.16	-0.1412	мер
998	-0.289	-0.2721	мер
999	-0.535	-0.5217	мер
1000	-1.039	-1.0332	мер
1001	0.273	0.2983	мер
1002	-1.415	-1.4148	мер
1003	-1.737	-1.7416	мер
1004	0.679	0.7103	мер
1005	0.851	0.8849	мер
1006	-0.084	-0.0640	мер
1007	-0.274	-0.2569	мер
1008	0.127	0.1501	мер
1009	-1.15	-1.1459	мер
1010	0.605	0.6352	мер
1011	0.13	0.1531	мер
1012	-0.636	-0.6242	мер
1013	0.423	0.4505	мер
1014	1.802	1.8500	мер
1015	-0.559	-0.5461	мер
1016	0.131	0.1542	мер
1017	-0.989	-0.9825	мер
1018	0.591	0.6210	мер
1019	-0.252	-0.2345	мер
1020	1.571	1.6155	мер
1021	-0.042	-0.0214	мер
1022	-0.545	-0.5319	мер
1023	1.426	1.4684	мер
1024	-0.996	-0.9896	мер
1025	0.096	0.1186	мер
1026	0.768	0.8006	мер
1027	0.911	0.9457	мер
1028	-0.629	-0.6171	мер
1029	1.429	1.4714	мер
1030	-0.132	-0.1128	мер
1031	-0.381	-0.3655	мер
1032	-1.525	-1.5265	мер
1033	0.232	0.2567	мер
1034	-2.092	-2.1019	дю
1035	-0.24	-0.2224	мер
1036	-0.344	-0.3279	мер
1037	-0.289	-0.2721	мер
1038	-0.764	-0.7541	мер
1039	-0.133	-0.1138	мер
1040	-1.608	-1.6107	мер
1041	-0.36	-0.3441	мер
1042	0.522	0.5510	мер
1043	1.93	1.9799	мер
1044	-1.162	-1.1581	мер
1045	0.263	0.2881	мер
1046	-1.403	-1.4026	мер
1047	0.062	0.0841	мер
1048	-1.974	-1.9821	мер
1049	0.602	0.6322	мер
1050	0.685	0.7164	мер
1051	1.164	1.2025	мер
1052	1.046	1.0827	мер
1053	-0.322	-0.3056	мер
1054	1.289	1.3294	мер
1055	-0.821	-0.8120	мер
1056	0.528	0.5571	мер
1057	1.116	1.1538	мер
1058	-0.797	-0.7876	мер
1059	-0.646	-0.6344	мер
1060	-0.507	-0.4933	мер
1061	0.556	0.5855	мер
1062	-1.762	-1.7670	мер
1063	-2.701	-2.7199	дю
1064	0.075	0.0973	мер
1065	-0.237	-0.2193	мер
1066	-0.875	-0.8668	мер
1067	-0.196	-0.1777	мер
1068	-0.421	-0.4060	мер
1069	-0.687	-0.6760	мер
1070	0.771	0.8037	мер
1071	1.608	1.6531	мер
1072	0.828	0.8615	мер
1073	-1.077	-1.0718	мер
1074	-2.67	-2.6885	дю
1075	-0.573	-0.5603	мер
1076	-1.365	-1.3641	мер
1077	0.311	0.3368	мер
1078	0.535	0.5642	мер
1079	0.249	0.2739	мер
1080	-0.457	-0.4426	мер
1081	-1.025	-1.0190	мер
1082	0.434	0.4617	мер
1083	0.667	0.6981	мер
1084	0.599	0.6291	мер
1085	0.62	0.6504	мер
1086	0.698	0.7296	мер
1087	-1.824	-1.8299	мер
1088	-0.817	-0.8079	мер
1089	-1.463	-1.4635	мер
1090	0.312	0.3378	мер
1091	-0.625	-0.6131	мер
1092	1.46	1.5029	мер
1093	1.343	1.3842	мер
1094	-0.451	-0.4365	мер
1095	-0.725	-0.7146	мер
1096	0.289	0.3145	мер
1097	0.252	0.2770	мер
1098	0.961	0.9965	мер
1099	-0.389	-0.3736	мер
1100	0.011	0.0324	мер
1101	0.112	0.1349	мер
1102	-1.359	-1.3580	мер
1103	0.602	0.6322	мер
1104	0.925	0.9600	мер
1105	1.33	1.3710	мер
1106	-1.603	-1.6056	мер
1107	1.274	1.3141	мер
1108	0.755	0.7874	мер
1109	-0.357	-0.3411	мер
1110	-1.126	-1.1215	мер
1111	0.201	0.2252	мер
1112	0.309	0.3348	мер
1113	1.265	1.3050	мер
1114	0.481	0.5094	мер
1115	-1.167	-1.1631	мер
1116	-0.559	-0.5461	мер
1117	1.633	1.6785	мер
1118	-1.626	-1.6290	мер
1119	-1.329	-1.3275	мер
1120	-0.168	-0.1493	мер
1121	1.765	1.8124	мер
1122	0.195	0.2191	мер
1123	0.267	0.2922	мер
1124	0.423	0.4505	мер
1125	-1.197	-1.1936	мер
1126	-0.245	-0.2274	мер
1127	1.342	1.3831	мер
1128	-0.948	-0.9409	мер
1129	-0.73	-0.7196	мер
1130	-0.957	-0.9500	мер
1131	-0.023	-0.0021	мер
1132	1.481	1.5242	мер
1133	1.277	1.3172	мер
1134	-0.271	-0.2538	мер
1135	-0.203	-0.1848	мер
1136	-0.417	-0.4020	мер
1137	-1.433	-1.4331	мер
1138	0.097	0.1196	мер
1139	0.718	0.7499	мер
1140	0.517	0.5459	мер
1141	0.002	0.0232	мер
1142	-0.681	-0.6699	мер
1143	1.738	1.7850	мер
1144	2.47	2.5279	дю
1145	-2.389	-2.4033	дю
1146	0.019	0.0405	мер
1147	-1.741	-1.7457	мер
1148	-0.666	-0.6547	мер
1149	0.699	0.7306	мер
1150	0.158	0.1816	мер
1151	-0.92	-0.9125	мер
1152	0.027	0.0486	мер
1153	0.164	0.1876	мер
1154	0.462	0.4901	мер
1155	1.117	1.1548	мер
1156	-1.289	-1.2869	мер
1157	-0.605	-0.5928	мер
1158	0.871	0.9051	мер
1159	1.087	1.1244	мер
1160	1.76	1.8074	мер
1161	-0.577	-0.5644	мер
1162	0.199	0.2232	мер
1163	-0.856	-0.8475	мер
1164	-0.429	-0.4142	мер
1165	-0.699	-0.6882	мер
1166	-0.216	-0.1980	мер
1167	-0.544	-0.5309	мер
1168	-1.215	-1.2118	мер
1169	-0.258	-0.2406	мер
1170	-0.551	-0.5380	мер
1171	1.002	1.0381	мер
1172	0.957	0.9924	мер
1173	2.003	2.0540	дю
1174	-0.676	-0.6648	мер
1175	-0.275	-0.2579	мер
1176	0.576	0.6058	мер
1177	0.67	0.7012	мер
1178	1.441	1.4836	мер
1179	0.568	0.5976	мер
1180	1.64	1.6856	мер
1181	-0.193	-0.1747	мер
1182	-0.406	-0.3908	мер
1183	-1.107	-1.1022	мер
1184	-0.437	-0.4223	мер
1185	0.339	0.3652	мер
1186	0.129	0.1521	мер
1187	0.071	0.0933	мер
1188	-0.062	-0.0417	мер
1189	2.74	2.8019	дю
1190	0.087	0.1095	мер
1191	-0.906	-0.8983	мер
1192	-0.258	-0.2406	мер
1193	-0.724	-0.7136	мер
1194	0.597	0.6271	мер
1195	-0.452	-0.4375	мер
1196	-0.29	-0.2731	мер
1197	1.016	1.0523	мер
1198	-0.54	-0.5268	мер
1199	0.926	0.9610	мер
1200	-1.132	-1.1276	мер
1201	0.72	0.7519	мер

--------------------------------------------------

яРНКАЕЖ: Feature_62
оНПНЦ Z-score: 2.00
бЯЕЦН ГМЮВЕМХИ: 1200
йНКХВЕЯРБН ЮМНЛЮКХИ: 65
оПНЖЕМР ЮМНЛЮКХИ: 5.42%

дЕРЮКЭМШЕ ПЕГСКЭРЮРШ:
яРПНЙЮ	гМЮВЕМХЕ	Z-score	юМНЛЮКХЪ
2	0.486	0.4923	мер
3	-0.114	-0.1101	мер
4	0.143	0.1479	мер
5	-0.811	-0.8100	мер
6	-2.475	-2.4807	дю
7	2.597	2.6118	дю
8	0.362	0.3678	мер
9	-1.344	-1.3451	мер
10	0.276	0.2814	мер
11	0.526	0.5324	мер
12	-1.617	-1.6192	мер
13	-0.004	0.0003	мер
14	1.296	1.3055	мер
15	-1.849	-1.8521	мер
16	0.93	0.9381	мер
17	-0.391	-0.3883	мер
18	-0.578	-0.5760	мер
19	0.561	0.5676	мер
20	1.003	1.0114	мер
21	-0.545	-0.5429	мер
22	0.162	0.1670	мер
23	-1.87	-1.8732	мер
24	0.125	0.1298	мер
25	-0.337	-0.3340	мер
26	-1.423	-1.4244	мер
27	0.056	0.0605	мер
28	0.993	1.0013	мер
29	0.855	0.8628	мер
30	-0.757	-0.7557	мер
31	-0.39	-0.3873	мер
32	-1.234	-1.2347	мер
33	-0.699	-0.6975	мер
34	-0.78	-0.7788	мер
35	-0.092	-0.0881	мер
36	-0.749	-0.7477	мер
37	-1.05	-1.0499	мер
38	0.183	0.1881	мер
39	0.277	0.2824	мер
40	-0.399	-0.3963	мер
41	1.14	1.1489	мер
42	0.233	0.2383	мер
43	0.09	0.0947	мер
44	-0.952	-0.9515	мер
45	0.616	0.6228	мер
46	1.188	1.1971	мер
47	-1.011	-1.0108	мер
48	-0.375	-0.3722	мер
49	-1.222	-1.2226	мер
50	-1.209	-1.2096	мер
51	-0.35	-0.3471	мер
52	1.681	1.6921	мер
53	-0.469	-0.4666	мер
54	-0.1	-0.0961	мер
55	-1.979	-1.9827	мер
56	-0.045	-0.0409	мер
57	0.797	0.8045	мер
58	0.715	0.7222	мер
59	-1.405	-1.4064	мер
60	0.046	0.0505	мер
61	-0.43	-0.4274	мер
62	1.11	1.1188	мер
63	-1.422	-1.4234	мер
64	-0.81	-0.8090	мер
65	-1.374	-1.3752	мер
66	1.682	1.6931	мер
67	-1.615	-1.6172	мер
68	-0.755	-0.7537	мер
69	-0.81	-0.8090	мер
70	-0.569	-0.5670	мер
71	-0.635	-0.6332	мер
72	0.648	0.6549	мер
73	0.175	0.1800	мер
74	-0.954	-0.9535	мер
75	0.458	0.4642	мер
76	-1.429	-1.4304	мер
77	-1.928	-1.9315	мер
78	-1.977	-1.9807	мер
79	0.478	0.4842	мер
80	1.191	1.2001	мер
81	1.519	1.5294	мер
82	0.688	0.6951	мер
83	-0.47	-0.4676	мер
84	-0.075	-0.0710	мер
85	0.201	0.2061	мер
86	-0.442	-0.4395	мер
87	0.186	0.1911	мер
88	0.61	0.6168	мер
89	-0.827	-0.8260	мер
90	-0.466	-0.4636	мер
91	-2.172	-2.1764	дю
92	-1.186	-1.1865	мер
93	-0.048	-0.0439	мер
94	-0.372	-0.3692	мер
95	1.296	1.3055	мер
96	-0.632	-0.6302	мер
97	-0.407	-0.4043	мер
98	0.878	0.8859	мер
99	0.926	0.9341	мер
100	-0.147	-0.1433	мер
101	1.542	1.5525	мер
102	0.053	0.0575	мер
103	0.129	0.1338	мер
104	1.096	1.1047	мер
105	0.871	0.8788	мер
106	0.72	0.7272	мер
107	-2.269	-2.2738	дю
108	-1.08	-1.0800	мер
109	1.375	1.3849	мер
110	1.48	1.4903	мер
111	-0.476	-0.4736	мер
112	0.662	0.6690	мер
113	-0.576	-0.5740	мер
114	-0.588	-0.5861	мер
115	2.235	2.2483	дю
116	-3.237	-3.2457	дю
117	0.853	0.8608	мер
118	0.421	0.4270	мер
119	-0.117	-0.1132	мер
120	0.578	0.5847	мер
121	-0.142	-0.1383	мер
122	-1.217	-1.2176	мер
123	-0.393	-0.3903	мер
124	0.378	0.3838	мер
125	-0.29	-0.2869	мер
126	0.132	0.1369	мер
127	-0.133	-0.1292	мер
128	-0.654	-0.6523	мер
129	1.57	1.5807	мер
130	1.994	2.0064	дю
131	-0.296	-0.2929	мер
132	-0.862	-0.8612	мер
133	-0.166	-0.1624	мер
134	0.639	0.6459	мер
135	-1.287	-1.2879	мер
136	-0.85	-0.8491	мер
137	0.428	0.4340	мер
138	1.246	1.2553	мер
139	0.834	0.8417	мер
140	0.858	0.8658	мер
141	0.094	0.0987	мер
142	0.402	0.4079	мер
143	1.845	1.8568	мер
144	0.595	0.6017	мер
145	-0.675	-0.6734	мер
146	0.143	0.1479	мер
147	-1.828	-1.8311	мер
148	0.469	0.4752	мер
149	-1.535	-1.5369	мер
150	0.828	0.8357	мер
151	0.484	0.4903	мер
152	0.217	0.2222	мер
153	1.458	1.4682	мер
154	-0.411	-0.4083	мер
155	0.648	0.6549	мер
156	0.93	0.9381	мер
157	0.453	0.4591	мер
158	-1.012	-1.0118	мер
159	1.339	1.3487	мер
160	-0.209	-0.2055	мер
161	1.464	1.4742	мер
162	-0.674	-0.6724	мер
163	-0.439	-0.4365	мер
164	-0.289	-0.2858	мер
165	0.45	0.4561	мер
166	-0.46	-0.4575	мер
167	0.19	0.1951	мер
168	-0.265	-0.2618	мер
169	-0.567	-0.5650	мер
170	-0.409	-0.4063	мер
171	0.812	0.8196	мер
172	-0.334	-0.3310	мер
173	-0.702	-0.7005	мер
174	-0.481	-0.4786	мер
175	0.556	0.5626	мер
176	0.556	0.5626	мер
177	-0.178	-0.1744	мер
178	2.073	2.0857	дю
179	-0.4	-0.3973	мер
180	-1.065	-1.0650	мер
181	0.943	0.9511	мер
182	1.728	1.7393	мер
183	0.025	0.0294	мер
184	-0.368	-0.3652	мер
185	-0.645	-0.6433	мер
186	0.333	0.3387	мер
187	-0.014	-0.0097	мер
188	1.325	1.3347	мер
189	0.54	0.5465	мер
190	-0.013	-0.0087	мер
191	-0.732	-0.7306	мер
192	2.031	2.0435	дю
193	-0.962	-0.9616	мер
194	-0.468	-0.4656	мер
195	-1.15	-1.1503	мер
196	0.648	0.6549	мер
